2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Workers: 16
2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Domain threshold: 50
2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Max pages: 50
2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 22:30:55,903 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 22:30:55,904 | INFO    | scraper.config       | Updated max workers to 16
2025-08-22 22:30:56,093 | INFO    | scraper.cli          | Loaded 8 companies from test_input.xlsx
2025-08-22 22:30:56,355 | INFO    | scraper.google_search | Google API requests session initialized
2025-08-22 22:30:56,465 | INFO    | scraper.regex_cache  | Precompiling 11 regex patterns
2025-08-22 22:30:56,467 | INFO    | scraper.regex_cache  | Precompiled 11 common email extraction patterns
2025-08-22 22:30:56,473 | INFO    | scraper.async_google_search | Async Google API session initialized (max_concurrent=10)
2025-08-22 22:30:56,473 | INFO    | scraper.async_orchestrator | Starting streaming processing of 8 companies
